AgentID,stridechain_dur
Larva_283,2.5625
Larva_283,1.4375
Larva_283,1.3125
Larva_283,0.9375
Larva_283,3.0625
Larva_283,6.0625
Larva_283,4.25
Larva_283,2.5
Larva_284,6.875
Larva_284,3.375
Larva_284,1.5
Larva_284,7.6875
Larva_284,6.6875
Larva_284,1.625
Larva_284,15.0625
Larva_284,3.375
Larva_284,6.3125
Larva_284,3.5625
Larva_284,2.125
Larva_284,4.25
Larva_284,0.75
Larva_284,0.625
Larva_284,1.375
Larva_284,3.3125
Larva_284,1.5
Larva_284,23.0
Larva_284,4.3125
Larva_284,0.6875
Larva_284,4.5
Larva_284,1.3125
Larva_284,8.8125
Larva_284,5.8125
Larva_284,0.6875
Larva_284,4.75
Larva_284,1.5625
Larva_284,3.0
Larva_284,4.1875
Larva_285,1.875
Larva_285,3.6875
Larva_285,1.75
Larva_285,11.125
Larva_285,1.0
Larva_285,5.25
Larva_285,1.875
Larva_285,1.0
Larva_285,1.875
Larva_285,5.5625
Larva_285,8.5625
Larva_285,0.4375
Larva_285,1.5625
Larva_285,2.0
Larva_285,0.6875
Larva_285,1.5625
Larva_285,1.3125
Larva_285,0.4375
Larva_285,2.25
Larva_285,2.6875
Larva_285,1.3125
Larva_285,4.375
Larva_285,0.875
Larva_285,9.125
Larva_285,3.375
Larva_285,1.5
Larva_285,2.125
Larva_285,1.0625
Larva_285,2.625
Larva_285,2.625
Larva_285,1.25
Larva_285,2.1875
Larva_285,3.9375
Larva_285,2.75
Larva_285,10.625
Larva_285,13.4375
Larva_285,4.125
Larva_285,0.5625
Larva_29,26.1875
Larva_29,13.25
Larva_29,15.5
Larva_29,37.125
Larva_29,13.4375
Larva_29,1.0625
Larva_29,36.625
Larva_29,14.5625
Larva_29,7.375
Larva_290,26.1875
Larva_290,25.625
Larva_290,2.75
Larva_290,3.8125
Larva_290,3.625
Larva_290,37.25
Larva_290,1.4375
Larva_290,6.4375
Larva_290,3.125
Larva_290,6.1875
Larva_290,2.5625
Larva_290,0.8125
Larva_290,1.3125
Larva_290,12.8125
Larva_290,12.8125
Larva_290,6.5625
Larva_291,10.875
Larva_291,55.375
Larva_291,5.25
Larva_291,23.8125
Larva_291,6.5625
Larva_291,1.9375
Larva_291,20.875
Larva_291,17.0
Larva_291,24.4375
Larva_296,4.5625
Larva_296,38.25
Larva_296,65.3125
Larva_296,31.4375
Larva_296,3.0625
Larva_296,0.4375
Larva_296,0.8125
Larva_296,2.375
Larva_296,7.625
Larva_296,2.3125
Larva_297,4.625
Larva_297,1.375
Larva_297,3.625
Larva_297,0.75
Larva_297,5.1875
Larva_297,3.1875
Larva_297,2.125
Larva_297,2.375
Larva_297,5.6875
Larva_297,3.5625
Larva_297,8.5
Larva_297,2.8125
Larva_297,8.125
Larva_297,3.1875
Larva_297,6.6875
Larva_297,2.625
Larva_297,7.0
Larva_297,1.375
Larva_297,2.3125
Larva_297,75.75
Larva_298,71.0
Larva_298,47.3125
Larva_298,5.9375
Larva_298,2.3125
Larva_298,17.5625
Larva_298,15.3125
Larva_298,4.125
Larva_299,43.9375
Larva_299,13.4375
Larva_299,104.4375
Larva_299,6.375
Larva_3,0.75
Larva_3,5.75
Larva_3,0.625
Larva_3,1.8125
Larva_3,11.875
Larva_3,2.0625
Larva_3,2.3125
Larva_3,26.25
Larva_3,23.125
Larva_3,11.6875
Larva_3,1.875
Larva_3,1.375
Larva_3,1.625
Larva_3,1.375
Larva_3,12.0625
Larva_3,31.1875
Larva_3,6.0
Larva_3,3.6875
Larva_300,17.875
Larva_300,0.75
Larva_300,6.6875
Larva_300,2.5625
Larva_300,1.5625
Larva_300,55.125
Larva_300,5.75
Larva_300,9.375
Larva_300,0.625
Larva_300,2.8125
Larva_300,28.125
Larva_300,5.1875
Larva_300,2.875
Larva_300,16.125
Larva_300,1.5
Larva_32,0.8125
Larva_32,19.6875
Larva_32,7.1875
Larva_32,6.75
Larva_32,44.625
Larva_32,14.625
Larva_32,2.0
Larva_32,3.625
Larva_32,5.875
Larva_32,10.6875
Larva_32,8.125
Larva_32,38.25
Larva_32,1.3125
Larva_33,8.0625
Larva_33,3.4375
Larva_33,5.4375
Larva_33,35.8125
Larva_33,5.8125
Larva_33,4.0
Larva_33,0.5625
Larva_33,1.1875
Larva_33,9.0625
Larva_33,1.0
Larva_33,6.625
Larva_33,0.75
Larva_33,0.625
Larva_33,7.4375
Larva_33,0.4375
Larva_33,1.0625
Larva_33,4.9375
Larva_33,2.625
Larva_33,5.625
Larva_33,11.3125
Larva_33,1.375
Larva_33,0.5
Larva_33,5.6875
Larva_33,7.125
Larva_33,6.125
Larva_35,9.875
Larva_35,24.8125
Larva_35,3.0625
Larva_35,3.1875
Larva_35,3.5
Larva_35,9.25
Larva_35,3.125
Larva_35,4.1875
Larva_35,1.5
Larva_35,12.75
Larva_35,3.0
Larva_35,11.125
Larva_35,16.6875
Larva_35,1.6875
Larva_35,4.3125
Larva_35,0.5625
Larva_35,3.4375
Larva_35,2.8125
Larva_35,6.9375
Larva_35,4.5
Larva_35,2.75
Larva_35,1.5625
Larva_35,1.4375
Larva_35,10.125
Larva_35,2.375
Larva_36,19.375
Larva_36,7.25
Larva_36,9.625
Larva_36,5.6875
Larva_36,45.0625
Larva_36,4.0625
Larva_36,13.125
Larva_36,15.9375
Larva_36,15.0
Larva_36,0.5
Larva_36,33.1875
Larva_37,8.75
Larva_37,9.25
Larva_37,4.75
Larva_37,12.3125
Larva_37,11.125
Larva_37,72.1875
Larva_37,31.625
Larva_37,12.6875
Larva_37,5.3125
Larva_37,2.1875
Larva_38,3.125
Larva_38,1.4375
Larva_38,18.75
Larva_38,3.125
Larva_38,0.6875
Larva_38,3.6875
Larva_38,1.4375
Larva_38,4.875
Larva_38,5.75
Larva_38,1.875
Larva_38,6.8125
Larva_38,6.9375
Larva_38,20.3125
Larva_38,0.75
Larva_38,2.875
Larva_38,11.375
Larva_38,1.1875
Larva_38,4.9375
Larva_38,28.6875
Larva_38,2.875
Larva_38,1.625
Larva_38,3.6875
Larva_39,0.75
Larva_39,0.8125
Larva_39,1.25
Larva_39,10.4375
Larva_39,0.5625
Larva_39,2.5625
Larva_39,10.1875
Larva_39,2.4375
Larva_39,1.4375
Larva_39,3.625
Larva_39,0.8125
Larva_39,0.4375
Larva_39,7.5
Larva_39,0.8125
Larva_39,2.875
Larva_39,0.5625
Larva_39,7.875
Larva_39,6.125
Larva_39,10.3125
Larva_39,4.1875
Larva_39,0.5
Larva_39,16.9375
Larva_39,22.9375
Larva_39,2.1875
Larva_39,4.1875
Larva_39,5.875
Larva_39,1.5625
Larva_39,7.5
Larva_39,0.5
Larva_4,15.4375
Larva_4,1.5
Larva_4,0.5625
Larva_4,1.0625
Larva_4,0.625
Larva_4,2.1875
Larva_4,6.5
Larva_4,3.8125
Larva_4,2.125
Larva_4,2.4375
Larva_4,6.0
Larva_4,6.5
Larva_4,7.0625
Larva_4,3.9375
Larva_4,3.5
Larva_4,2.0625
Larva_4,3.9375
Larva_4,0.5625
Larva_4,1.25
Larva_4,2.8125
Larva_4,4.6875
Larva_4,0.625
Larva_4,3.125
Larva_4,6.75
Larva_4,4.4375
Larva_4,0.75
Larva_4,18.5625
Larva_4,0.4375
Larva_4,2.125
Larva_4,9.5
Larva_4,1.0
Larva_4,4.625
Larva_40,1.625
Larva_40,5.6875
Larva_40,2.5
Larva_40,8.0
Larva_40,4.5625
Larva_40,3.0625
Larva_40,0.75
Larva_40,3.1875
Larva_40,3.875
Larva_40,0.8125
Larva_40,3.1875
Larva_40,3.0
Larva_40,2.625
Larva_40,3.5
Larva_40,5.8125
Larva_40,2.8125
Larva_40,0.5
Larva_40,5.125
Larva_40,2.25
Larva_40,2.875
Larva_40,0.8125
Larva_40,4.625
Larva_40,0.5
Larva_40,0.5625
Larva_40,0.75
Larva_40,0.5625
Larva_40,3.6875
Larva_40,1.0
Larva_40,1.5
Larva_40,2.9375
Larva_40,1.8125
Larva_40,1.375
Larva_40,2.875
Larva_40,2.6875
Larva_40,0.75
Larva_40,2.25
Larva_40,3.75
Larva_40,0.5
Larva_40,1.9375
Larva_40,2.625
Larva_40,2.75
Larva_40,0.6875
Larva_40,0.5625
Larva_40,1.5625
Larva_40,1.5625
Larva_40,0.75
Larva_40,8.625
Larva_40,2.1875
Larva_42,3.125
Larva_42,7.3125
Larva_42,12.375
Larva_42,9.125
Larva_42,5.5
Larva_42,23.375
Larva_42,2.3125
Larva_42,8.0
Larva_42,1.3125
Larva_42,2.625
Larva_42,0.75
Larva_42,4.3125
Larva_42,2.0625
Larva_42,1.625
Larva_42,4.0625
Larva_42,2.0
Larva_42,19.9375
Larva_42,10.3125
Larva_42,1.375
Larva_42,6.1875
Larva_42,1.25
Larva_42,1.875
Larva_42,1.5625
Larva_42,6.0625
Larva_43,32.1875
Larva_43,20.6875
Larva_43,40.0
Larva_43,4.875
Larva_43,2.5
Larva_43,8.75
Larva_43,11.5
Larva_43,13.6875
Larva_43,0.4375
Larva_43,0.6875
Larva_43,7.8125
Larva_43,5.5625
Larva_43,7.0625
Larva_43,7.1875
Larva_43,1.875
Larva_46,9.375
Larva_46,2.4375
Larva_46,5.625
Larva_46,0.5
Larva_46,0.625
Larva_46,19.25
Larva_46,1.25
Larva_46,3.625
Larva_46,8.5625
Larva_46,1.5625
Larva_46,2.4375
Larva_46,15.25
Larva_46,11.9375
Larva_46,10.0
Larva_46,16.25
Larva_46,0.5
Larva_46,4.875
Larva_46,1.625
Larva_46,1.8125
Larva_46,14.5625
Larva_47,0.625
Larva_47,0.5625
Larva_47,3.5625
Larva_47,1.3125
Larva_47,0.75
Larva_47,4.125
Larva_47,0.75
Larva_47,0.6875
Larva_47,1.3125
Larva_47,1.25
Larva_47,0.9375
Larva_47,0.75
Larva_47,0.8125
Larva_47,0.6875
Larva_47,1.875
Larva_47,2.75
Larva_47,3.75
Larva_47,1.1875
Larva_47,0.6875
Larva_47,0.5625
Larva_47,18.3125
Larva_47,1.0
Larva_47,6.75
Larva_47,1.5
Larva_47,1.3125
Larva_47,0.5625
Larva_47,2.625
Larva_47,3.6875
Larva_47,1.6875
Larva_47,6.3125
Larva_47,1.3125
Larva_47,0.5625
Larva_47,3.1875
Larva_47,0.875
Larva_47,0.9375
Larva_47,0.875
Larva_47,2.375
Larva_47,0.5625
Larva_47,0.8125
Larva_47,0.625
Larva_47,0.75
Larva_47,0.625
Larva_47,1.9375
Larva_47,0.8125
Larva_47,1.375
Larva_47,1.5
Larva_47,6.625
Larva_47,0.5625
Larva_47,1.25
Larva_47,1.25
Larva_47,2.5
Larva_47,1.5625
Larva_47,1.375
Larva_47,1.375
Larva_47,1.375
Larva_48,2.625
Larva_48,6.625
Larva_48,17.8125
Larva_48,1.0625
Larva_48,1.75
Larva_48,10.375
Larva_48,6.875
Larva_48,2.1875
Larva_48,61.625
Larva_48,37.6875
Larva_50,22.625
Larva_50,8.5
Larva_50,1.5625
Larva_50,0.375
Larva_50,3.125
Larva_50,35.1875
Larva_50,6.625
Larva_50,7.875
Larva_50,2.625
Larva_50,0.5625
Larva_50,3.375
Larva_50,0.8125
Larva_50,1.0625
Larva_50,7.125
Larva_50,3.75
Larva_50,1.4375
Larva_50,1.875
Larva_50,12.8125
Larva_50,2.375
Larva_50,4.9375
Larva_50,14.125
Larva_50,7.3125
Larva_51,14.0625
Larva_51,13.8125
Larva_51,22.3125
Larva_51,12.375
Larva_51,43.0625
Larva_51,3.6875
Larva_51,8.625
Larva_51,23.0625
Larva_51,7.5
Larva_51,0.5625
Larva_51,1.4375
Larva_51,7.5
Larva_52,34.1875
Larva_52,0.5625
Larva_52,0.875
Larva_52,21.1875
Larva_52,5.3125
Larva_52,4.8125
Larva_52,0.6875
Larva_52,3.0625
Larva_52,6.3125
Larva_52,5.75
Larva_52,1.25
Larva_52,1.1875
Larva_52,20.0625
Larva_52,4.0
Larva_52,0.5
Larva_52,8.875
Larva_52,2.0
Larva_52,10.1875
Larva_52,0.75
Larva_52,4.25
Larva_52,4.625
Larva_52,6.375
Larva_52,6.75
Larva_53,1.8125
Larva_53,35.8125
Larva_53,2.5625
Larva_53,12.25
Larva_53,57.625
Larva_53,11.3125
Larva_53,9.0625
Larva_53,9.6875
Larva_53,2.5625
Larva_53,1.75
Larva_54,2.375
Larva_54,0.75
Larva_54,16.0625
Larva_54,1.625
Larva_54,27.25
Larva_54,18.625
Larva_54,6.25
Larva_54,1.8125
Larva_54,8.25
Larva_54,11.6875
Larva_54,25.6875
Larva_54,1.6875
Larva_54,2.25
Larva_54,2.375
Larva_54,2.4375
Larva_54,1.8125
Larva_57,16.125
Larva_57,0.625
Larva_57,2.25
Larva_57,10.1875
Larva_57,0.4375
Larva_57,4.625
Larva_57,3.4375
Larva_57,1.1875
Larva_57,29.4375
Larva_57,4.8125
Larva_57,4.75
Larva_57,8.25
Larva_57,4.0625
Larva_57,24.0625
Larva_57,2.375
Larva_57,4.1875
Larva_57,1.0
Larva_57,15.4375
Larva_57,2.0625
Larva_58,1.4375
Larva_58,2.25
Larva_58,5.875
Larva_58,4.9375
Larva_58,3.3125
Larva_58,3.25
Larva_58,4.5
Larva_58,4.25
Larva_58,6.125
Larva_58,1.375
Larva_58,25.8125
Larva_58,0.75
Larva_58,4.875
Larva_58,2.6875
Larva_58,14.25
Larva_58,3.0
Larva_58,0.9375
Larva_58,0.5625
Larva_58,0.625
Larva_58,0.875
Larva_58,8.4375
Larva_58,0.375
Larva_58,1.4375
Larva_58,1.375
Larva_58,0.625
Larva_58,0.5
Larva_58,0.375
Larva_58,0.8125
Larva_58,0.9375
Larva_58,9.375
Larva_58,3.875
Larva_58,2.25
Larva_58,6.0625
Larva_59,3.625
Larva_59,0.9375
Larva_59,1.3125
Larva_59,2.375
Larva_59,6.125
Larva_59,2.6875
Larva_59,3.4375
Larva_59,1.9375
Larva_59,0.5
Larva_59,2.6875
Larva_59,2.8125
Larva_59,5.4375
Larva_59,6.6875
Larva_59,1.875
Larva_59,5.125
Larva_59,2.125
Larva_59,13.6875
Larva_59,7.9375
Larva_59,5.5
Larva_59,34.4375
Larva_59,8.0
Larva_59,1.25
Larva_59,2.9375
Larva_59,0.625
Larva_59,3.5625
Larva_59,1.25
Larva_59,1.3125
Larva_59,18.1875
Larva_6,0.5625
Larva_6,11.5
Larva_6,14.875
Larva_6,37.0
Larva_6,12.1875
Larva_6,1.5625
Larva_6,3.25
Larva_6,6.0
Larva_6,16.0625
Larva_6,0.4375
Larva_6,0.625
Larva_6,7.3125
Larva_6,0.5625
Larva_6,4.0
Larva_6,0.4375
Larva_6,0.6875
Larva_6,1.3125
Larva_6,31.875
Larva_61,2.8125
Larva_61,0.8125
Larva_61,3.5
Larva_61,7.3125
Larva_61,0.625
Larva_61,4.4375
Larva_61,1.4375
Larva_61,3.875
Larva_61,3.5
Larva_61,1.4375
Larva_61,16.6875
Larva_61,2.5625
Larva_61,2.0625
Larva_61,5.4375
Larva_61,3.6875
Larva_61,1.4375
Larva_61,4.4375
Larva_61,4.1875
Larva_61,4.1875
Larva_61,2.1875
Larva_61,7.375
Larva_61,13.3125
Larva_61,0.625
Larva_61,6.5625
Larva_61,0.625
Larva_61,1.875
Larva_61,0.625
Larva_61,3.75
Larva_61,12.75
Larva_61,4.1875
Larva_61,3.0
Larva_61,1.6875
Larva_67,9.625
Larva_67,6.625
Larva_67,10.25
Larva_67,4.6875
Larva_67,8.75
Larva_67,2.5
Larva_67,12.0625
Larva_67,3.3125
Larva_67,5.9375
Larva_67,38.0625
Larva_67,2.6875
Larva_67,7.4375
Larva_67,18.0
Larva_67,4.4375
Larva_67,4.6875
Larva_67,2.0
Larva_67,0.8125
Larva_67,11.875
Larva_68,21.875
Larva_68,0.4375
Larva_68,20.25
Larva_68,1.625
Larva_68,1.375
Larva_68,1.75
Larva_68,0.75
Larva_68,6.875
Larva_68,1.25
Larva_68,2.1875
Larva_68,0.875
Larva_68,9.4375
Larva_68,6.125
Larva_68,12.5
Larva_68,9.8125
Larva_68,5.5625
Larva_68,10.1875
Larva_68,0.5
Larva_68,0.5
Larva_68,3.625
Larva_68,29.0625
Larva_69,1.4375
Larva_69,2.5625
Larva_69,1.5
Larva_69,14.25
Larva_69,12.75
Larva_69,5.625
Larva_69,7.0625
Larva_69,1.4375
Larva_69,93.0625
Larva_69,0.6875
Larva_69,0.75
Larva_69,4.5
Larva_69,9.875
Larva_7,5.375
Larva_7,27.4375
Larva_7,3.125
Larva_7,4.6875
Larva_7,3.625
Larva_7,27.1875
Larva_7,12.5625
Larva_7,36.9375
Larva_7,15.3125
Larva_7,3.0
Larva_71,50.125
Larva_71,9.9375
Larva_71,3.1875
Larva_71,5.5625
Larva_71,8.5
Larva_71,31.625
Larva_71,7.625
Larva_71,15.0
Larva_71,1.8125
Larva_71,13.1875
Larva_71,2.0
Larva_72,10.25
Larva_72,9.3125
Larva_72,4.0625
Larva_72,1.8125
Larva_72,4.0
Larva_72,10.1875
Larva_72,4.25
Larva_72,1.375
Larva_72,12.3125
Larva_72,0.625
Larva_72,1.1875
Larva_72,0.8125
Larva_72,4.6875
Larva_72,9.6875
Larva_72,6.5625
Larva_72,1.5
Larva_72,0.625
Larva_72,0.75
Larva_72,4.25
Larva_72,1.8125
Larva_72,20.375
Larva_72,2.75
Larva_72,10.3125
Larva_72,0.75
Larva_72,2.75
Larva_72,2.625
Larva_72,1.75
Larva_76,24.0625
Larva_76,14.1875
Larva_76,9.625
Larva_76,12.5625
Larva_76,0.625
Larva_76,9.75
Larva_76,5.3125
Larva_76,16.5
Larva_76,0.8125
Larva_76,0.5625
Larva_76,15.625
Larva_76,4.5
Larva_76,18.875
Larva_76,4.875
Larva_76,1.25
Larva_78,1.25
Larva_78,2.0625
Larva_78,3.9375
Larva_78,1.1875
Larva_78,1.875
Larva_78,5.5625
Larva_78,3.5
Larva_78,2.6875
Larva_78,0.9375
Larva_78,3.125
Larva_78,1.25
Larva_78,3.5625
Larva_78,1.75
Larva_78,6.6875
Larva_78,16.5
Larva_78,5.25
Larva_78,3.5
Larva_78,1.375
Larva_78,4.8125
Larva_78,12.0625
Larva_78,1.25
Larva_78,3.25
Larva_78,6.25
Larva_78,3.1875
Larva_78,34.375
Larva_78,4.9375
Larva_79,0.5625
Larva_79,4.8125
Larva_79,41.5625
Larva_79,69.5625
Larva_79,7.0625
Larva_79,0.75
Larva_79,2.5625
Larva_79,2.5
Larva_79,27.9375
Larva_79,1.75
Larva_79,4.125
Larva_79,3.0625
Larva_8,0.9375
Larva_8,9.4375
Larva_8,6.0625
Larva_8,3.5625
Larva_8,2.9375
Larva_8,4.0
Larva_8,8.8125
Larva_8,23.75
Larva_8,0.875
Larva_8,24.875
Larva_8,2.0625
Larva_8,9.5625
Larva_8,3.875
Larva_8,5.3125
Larva_8,9.875
Larva_8,2.3125
Larva_8,31.25
Larva_81,3.875
Larva_81,6.5
Larva_81,8.9375
Larva_81,3.5
Larva_81,1.625
Larva_81,3.0625
Larva_81,11.625
Larva_81,0.4375
Larva_81,3.8125
Larva_81,2.875
Larva_81,11.375
Larva_81,2.0625
Larva_81,2.0
Larva_81,0.625
Larva_81,1.5
Larva_81,2.5625
Larva_81,5.0
Larva_81,5.125
Larva_81,4.8125
Larva_81,1.375
Larva_81,29.0625
Larva_81,4.0625
Larva_81,4.0
Larva_81,7.0
Larva_81,4.75
Larva_83,0.75
Larva_83,1.4375
Larva_83,2.1875
Larva_83,3.5625
Larva_83,14.0
Larva_83,1.625
Larva_83,21.375
Larva_83,0.625
Larva_83,1.4375
Larva_83,4.1875
Larva_83,15.625
Larva_83,7.8125
Larva_83,3.5625
Larva_83,1.0625
Larva_83,1.1875
Larva_83,0.75
Larva_83,3.9375
Larva_83,13.3125
Larva_83,20.1875
Larva_83,4.9375
Larva_83,0.9375
Larva_83,8.25
Larva_83,9.875
Larva_83,0.8125
Larva_83,7.3125
Larva_85,33.9375
Larva_85,5.25
Larva_85,2.3125
Larva_85,1.3125
Larva_85,0.6875
Larva_85,1.25
Larva_85,1.5
Larva_85,6.5625
Larva_85,13.5
Larva_85,9.3125
Larva_85,6.0625
Larva_85,5.125
Larva_85,6.0625
Larva_85,6.4375
Larva_85,6.1875
Larva_85,3.5
Larva_85,11.375
Larva_85,3.0
Larva_85,0.9375
Larva_85,0.625
Larva_85,8.5625
Larva_85,2.75
Larva_85,0.5625
Larva_87,3.625
Larva_87,4.1875
Larva_87,0.6875
Larva_87,6.25
Larva_87,0.625
Larva_87,1.125
Larva_87,2.375
Larva_87,5.4375
Larva_87,3.3125
Larva_87,2.4375
Larva_87,4.0
Larva_87,6.125
Larva_87,5.125
Larva_87,0.9375
Larva_87,35.5
Larva_87,3.3125
Larva_87,12.25
Larva_87,8.625
Larva_87,1.375
Larva_87,0.6875
Larva_87,0.375
Larva_87,26.8125
Larva_87,1.1875
Larva_87,0.5
Larva_88,1.5
Larva_88,0.875
Larva_88,14.3125
Larva_88,2.875
Larva_88,1.125
Larva_88,1.4375
Larva_88,0.9375
Larva_88,1.375
Larva_88,19.375
Larva_88,0.875
Larva_88,2.0625
Larva_88,0.4375
Larva_88,5.8125
Larva_88,0.375
Larva_88,5.4375
Larva_88,16.75
Larva_88,4.5625
Larva_88,2.375
Larva_88,0.375
Larva_88,1.125
Larva_88,2.125
Larva_88,1.0
Larva_88,11.1875
Larva_88,2.625
Larva_88,20.1875
Larva_88,2.5
Larva_9,18.8125
Larva_9,34.75
Larva_9,0.625
Larva_9,18.0625
Larva_9,1.375
Larva_9,2.0625
Larva_9,0.4375
Larva_9,3.5
Larva_9,60.5
Larva_9,15.375
Larva_9,1.5625
Larva_9,0.6875
Larva_9,2.375
Larva_91,19.8125
Larva_91,2.875
Larva_91,1.75
Larva_91,1.0625
Larva_91,10.1875
Larva_91,0.8125
Larva_91,4.5
Larva_91,2.6875
Larva_91,12.5625
Larva_91,1.5625
Larva_91,4.3125
Larva_91,0.4375
Larva_91,1.1875
Larva_91,0.625
Larva_91,4.8125
Larva_91,29.875
Larva_91,1.75
Larva_91,1.875
Larva_91,7.375
Larva_91,4.25
Larva_91,10.6875
Larva_91,3.125
Larva_91,8.5
Larva_91,1.125
Larva_91,6.0
Larva_92,1.3125
Larva_92,0.625
Larva_92,2.6875
Larva_92,9.3125
Larva_92,3.25
Larva_92,26.0
Larva_92,0.6875
Larva_92,41.75
Larva_92,2.875
Larva_92,6.5625
Larva_92,43.125
Larva_92,3.9375
Larva_92,0.75
Larva_92,3.0625
Larva_92,3.6875
Larva_92,3.375
Larva_93,3.1875
Larva_93,3.0
Larva_93,1.8125
Larva_93,0.5
Larva_93,1.6875
Larva_93,7.875
Larva_93,0.5
Larva_93,1.6875
Larva_93,2.9375
Larva_93,2.0625
Larva_93,7.875
Larva_93,2.5
Larva_93,0.6875
Larva_93,2.9375
Larva_93,5.4375
Larva_93,0.5
Larva_93,6.0625
Larva_93,3.125
Larva_93,6.0
Larva_93,8.4375
Larva_93,30.9375
Larva_93,34.375
Larva_93,0.5
Larva_94,48.375
Larva_94,0.4375
Larva_94,1.5625
Larva_94,0.5
Larva_94,18.9375
Larva_94,8.25
Larva_94,1.5
Larva_94,36.375
Larva_94,33.375
Larva_94,6.25
Larva_94,10.5625
Larva_95,0.9375
Larva_95,8.0625
Larva_95,0.6875
Larva_95,0.625
Larva_95,0.875
Larva_95,2.9375
Larva_95,14.75
Larva_95,6.125
Larva_95,1.25
Larva_95,10.25
Larva_95,35.375
Larva_95,38.875
Larva_95,21.625
Larva_95,10.25
Larva_95,4.375
Larva_96,7.4375
Larva_96,10.1875
Larva_96,2.25
Larva_96,3.0
Larva_96,3.8125
Larva_96,4.375
Larva_96,5.3125
Larva_96,6.375
Larva_96,0.8125
Larva_96,6.3125
Larva_96,2.5625
Larva_96,14.5
Larva_96,36.5
Larva_96,2.3125
Larva_96,12.0625
Larva_96,2.375
Larva_96,4.6875
Larva_96,1.625
Larva_96,11.125
Larva_96,6.25
Larva_97,20.625
Larva_97,18.1875
Larva_97,7.75
Larva_97,18.1875
Larva_97,21.625
Larva_97,1.625
Larva_97,9.125
Larva_97,0.625
Larva_97,8.0625
Larva_97,36.25
Larva_97,1.6875
Larva_97,0.6875
Larva_98,7.3125
Larva_98,58.8125
Larva_98,26.1875
Larva_98,83.5
Larva_99,11.5
Larva_99,1.375
Larva_99,1.0625
Larva_99,3.875
Larva_99,2.0
Larva_99,32.6875
Larva_99,1.125
Larva_99,1.875
Larva_99,13.375
Larva_99,1.625
Larva_99,2.4375
Larva_99,6.0
Larva_99,3.375
Larva_99,3.125
Larva_99,1.9375
Larva_99,2.375
Larva_99,1.1875
Larva_99,5.0625
Larva_99,6.5625
Larva_99,19.3125
Larva_99,1.5625
Larva_99,0.6875
Larva_99,3.4375
Larva_99,5.6875
Larva_99,0.625
